Category,Specialty,Difficulty,Question,Model_Answer,Candidate_Answer,Score
Medical,Nurse,medium,,"I explain the plan, listen to concerns, and involve the team.","I explain the plan, listen to concerns and involve the team.",1.0113791
Medical,Nurse,medium,,"I explain the plan, listen to concerns, and involve the team.","I explain the plan, I listen to concerns and involve the team.",1.0789851
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,I follow hospital policy while showing compassion for their concerns.,1.0
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,I am hospital policy while showing compassion for their concerns.,0.9579227
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,showing follow policy I while hospital their and I honestly don't know.,0.8201862
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,I follow hospital policy and only return the answer in a short and non professional manner .,1.1319574
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,I follow the hospital policy while showing compassion for your concerns.,1.0661434
Medical,Nurse,medium,,I follow hospital policy while showing compassion for their concerns.,1 follow hospital insurance while express compassion for their concerns.,0.8340827
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.",I and their provider if and I honestly don't know.,0.51848966
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.","I assure myself their safety, I redirect them and I prefer the supplier if necessary.",0.7963336
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.","Ace ensure their safety, reorientate them, and give notice the supplier if needed.",0.6548387
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.",I ensure their safety in a shorter and non-professional manner and just return the answer if necessary.,0.85637486
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.","I ensure their safety, reorient them, and notify the provider if needed.",1.0000001
Medical,Nurse,medium,,"I ensure their safety, reorient them, and notify the provider if needed.","I assure your safety, reorient and notify the supplier if necessary.",0.57355976
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.",1.06
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","I believe in clear communication, teamwork and the promotion of a positive work environment to improve efficiency.",1.1352782
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","I believe in clear communication, teamwork and a positive work environment to boost efficiency .",0.97573274
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","I believe in a clear communication, teamwork and a promotion of a positive work environment to improve efficiency.",1.1610515
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","fostering in efficiency. believe teamwork, to and I honestly don't know.",0.54471475
Medical,Dentist,medium,,"I believe in clear communication, teamwork, and fostering a positive work environment to enhance efficiency.","I think in clear communication, teamwork, and fostering a positive work environs to heighten efficiency.",0.90239704
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,Unity excuse the schedule and consult the provider if need.,0.7414031
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,and if schedule consult I needed. and I honestly don't know.,0.7625496
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,I explain the schedule and consult the supplier if necessary.,0.7988466
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,I explain the calendar and consult the supplier if necessary.,0.55320597
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,It simply returns a shorter and non-professional way of stating the time and if needed the provider.,1.0425642
Medical,Nurse,medium,,I explain the schedule and consult the provider if needed.,I explain the schedule and consult the provider if needed.,1.03
Medical,Nurse,medium,,"I stay calm, set boundaries, and seek support if needed.","I rest calm, adjust boundaries, and seek support if needed.",0.91455495
Medical,Nurse,medium,,"I stay calm, set boundaries, and seek support if needed.","I stay calm, set boundaries and seek support when needed .",1.0963544
Medical,Nurse,medium,,"I stay calm, set boundaries, and seek support if needed.","I stay calm, set boundaries, and seek support if needed.",1.0099999
Medical,Nurse,medium,,"I stay calm, set boundaries, and seek support if needed.","I support set seek and calm, boundaries, if and I honestly don't know.",0.81648165
Medical,Nurse,medium,,"I stay calm, set boundaries, and seek support if needed.","I keep calm, put limits and look for support if necessary.",0.94596946
